Symbol,dividend_yield,dividend_rate,payout_ratio,ex_dividend_date,last_dividend,dividend_count_1y,total_dividends_1y
RDWR,0.0,0.0,0.0,N/A,0.0,0,0.0
RDZN,0.0,0.0,0.0,N/A,0.0,0,0.0
RDZNW,0.0,0.0,0.0,N/A,0.0,0,0.0
REAI,321.0,0.0,0.0,N/A,0.16,0,0.0
REAL,0.0,0.0,0.0,N/A,0.0,0,0.0
REAX,0.0,0.0,0.0,N/A,0.0,0,0.0
REBN,0.0,0.0,0.0,N/A,0.0,0,0.0
RECT,0.0,0.0,0.0,N/A,0.0,0,0.0
REE,0.0,0.0,0.0,N/A,0.0,0,0.0
REFI,1701.0,1.88,130.56,2026-03-30,0.47,0,0.0
REFR,0.0,0.0,0.0,N/A,0.0,0,0.0
REG,396.0,3.02,100.34,2026-06-11,0.755,0,0.0
REGCO,663.0,1.47,0.0,2026-07-15,0.367,0,0.0
REGCP,675.0,1.56,0.0,2026-07-15,0.391,0,0.0
REGN,61.0,3.76,8.74,2026-05-19,0.94,0,0.0
REIT,277.0,0.0,0.0,N/A,0.182,0,0.0
REKR,0.0,0.0,0.0,N/A,0.0,0,0.0
RELL,145.0,0.24,88.89,2026-05-07,0.06,0,0.0
RELY,0.0,0.0,0.0,N/A,0.0,0,0.0
REMG,108.0,0.0,0.0,N/A,0.405,0,0.0
RENT,0.0,0.0,0.0,N/A,0.0,0,0.0
RENX,0.0,0.0,0.0,N/A,0.0,0,0.0
REPL,0.0,0.0,0.0,N/A,0.0,0,0.0
RETO,0.0,0.0,0.0,N/A,0.0,0,0.0
REVB,0.0,0.0,0.0,N/A,0.0,0,0.0
REVBW,0.0,0.0,0.0,N/A,0.0,0,0.0
REXC,0.0,0.0,0.0,N/A,0.0,0,0.0
REYN,427.0,0.92,58.97,2026-05-14,0.23,0,0.0
RFAI,0.0,0.0,0.0,N/A,0.0,0,0.0
RFAIU,0.0,0.0,0.0,N/A,0.0,0,0.0
RFAM,0.0,0.0,0.0,N/A,0.0,0,0.0
RFAMU,0.0,0.0,0.0,N/A,0.0,0,0.0
RFDI,325.0,0.0,0.0,N/A,0.349,0,0.0
RFEM,170.0,0.0,0.0,N/A,0.05,0,0.0
RFIL,0.0,0.0,0.0,2020-03-29,0.02,0,0.0
RGC,0.0,0.0,0.0,N/A,0.0,0,0.0
RGCO,384.0,0.85,62.69,2026-04-16,0.218,0,0.0
RGEN,0.0,0.0,0.0,N/A,0.0,0,0.0
RGLD,88.0,1.9,22.37,2026-07-01,0.475,0,0.0
RGLO,58.0,0.0,0.0,N/A,0.188,0,0.0
RGNX,0.0,0.0,0.0,N/A,0.0,0,0.0
RGP,636.0,0.28,155.56,2026-05-20,0.07,0,0.0
RGS,0.0,0.0,0.0,2013-10-31,1.2,0,0.0
RGTI,0.0,0.0,0.0,N/A,0.0,0,0.0
RGTIW,0.0,0.0,0.0,N/A,0.0,0,0.0
RGTX,72.0,0.0,0.0,N/A,0.264,0,0.0
RGTZ,0.0,0.0,0.0,N/A,0.0,0,0.0
RGYY,0.0,0.0,0.0,N/A,0.164,0,0.0
RIBB,0.0,0.0,0.0,N/A,0.0,0,0.0
RIBBU,0.0,0.0,0.0,N/A,0.0,0,0.0
RICK,131.0,0.32,22.76,2026-06-14,0.08,0,0.0
RIFR,89.0,0.0,0.0,N/A,0.252,0,0.0
RIGL,0.0,0.0,0.0,N/A,0.0,0,0.0
RILY,0.0,0.0,0.0,2024-05-23,0.5,0,0.0
RILYG,0.0,0.0,0.0,N/A,0.313,0,0.0
RILYL,0.0,0.0,0.0,2024-10-27,0.461,0,0.0
RILYN,0.0,0.0,0.0,N/A,0.406,0,0.0
RILYP,0.0,0.0,0.0,2024-10-27,0.43,0,0.0
RILYT,0.0,0.0,0.0,N/A,0.375,0,0.0
RILYZ,0.0,0.0,0.0,N/A,0.328,0,0.0
RIME,0.0,0.0,0.0,N/A,0.0,0,0.0
RING,79.0,0.0,0.0,N/A,0.377,0,0.0
RINT,82.0,0.0,0.0,N/A,0.259,0,0.0
RIOT,0.0,0.0,0.0,2017-10-11,1.0,0,0.0
RITR,0.0,0.0,0.0,N/A,0.0,0,0.0
RIVN,0.0,0.0,0.0,N/A,0.0,0,0.0
RJET,0.0,0.0,0.0,N/A,0.0,0,0.0
RKDA,0.0,0.0,0.0,N/A,0.0,0,0.0
RKLB,0.0,0.0,0.0,N/A,0.0,0,0.0
RKLX,575.0,0.0,0.0,N/A,5.946,0,0.0
RKLZ,0.0,0.0,0.0,N/A,0.0,0,0.0
RKNG,0.0,0.0,0.0,N/A,0.0,0,0.0
RKTO,0.0,0.0,0.0,N/A,0.0,0,0.0
RLAY,0.0,0.0,0.0,N/A,0.0,0,0.0
RLMD,0.0,0.0,0.0,N/A,0.0,0,0.0
RLYB,0.0,0.0,0.0,N/A,0.0,0,0.0
RMBI,419.0,0.6,48.0,2026-06-02,0.15,0,0.0
RMBS,0.0,0.0,0.0,N/A,0.0,0,0.0
RMCF,0.0,0.0,0.0,2020-02-26,0.12,0,0.0
RMCO,39.0,0.01,0.0,2026-06-29,0.003,0,0.0
RMCOW,0.0,0.0,0.0,N/A,0.0,0,0.0
RMIX,0.0,0.0,0.0,N/A,0.0,0,0.0
RMNI,0.0,0.0,0.0,N/A,0.0,0,0.0
RMR,900.0,1.8,148.76,2026-04-20,0.45,0,0.0
RMSG,0.0,0.0,0.0,N/A,0.0,0,0.0
RMSGW,0.0,0.0,0.0,N/A,0.0,0,0.0
RMTI,0.0,0.0,0.0,N/A,0.0,0,0.0
RNA,0.0,0.0,0.0,N/A,0.0,0,0.0
RNAC,0.0,0.0,0.0,N/A,0.0,0,0.0
RNAZ,0.0,0.0,0.0,N/A,0.0,0,0.0
RNEM,277.0,0.0,0.0,N/A,0.332,0,0.0
RNGT,0.0,0.0,0.0,N/A,0.0,0,0.0
RNGTU,0.0,0.0,0.0,N/A,0.0,0,0.0
RNGTW,0.0,0.0,0.0,N/A,0.0,0,0.0
RNIN,76.0,0.0,0.0,N/A,0.047,0,0.0
RNRG,127.0,0.0,0.0,N/A,0.374,0,0.0
RNTX,0.0,0.0,0.0,N/A,0.0,0,0.0
RNW,0.0,0.0,0.0,N/A,0.0,0,0.0
RNWWW,0.0,0.0,0.0,N/A,0.0,0,0.0
RNXT,0.0,0.0,0.0,N/A,0.0,0,0.0
ROAD,0.0,0.0,0.0,N/A,0.0,0,0.0
ROBT,0.0,0.0,0.0,N/A,0.223,0,0.0
ROC,0.0,0.0,0.0,N/A,0.0,0,0.0
ROCK,0.0,0.0,0.0,2008-12-29,0.05,0,0.0
ROCQ,0.0,0.0,0.0,N/A,0.497,0,0.0
ROCY,0.0,0.0,0.0,N/A,0.33,0,0.0
ROE,95.0,0.0,0.0,N/A,0.103,0,0.0
ROIV,0.0,0.0,0.0,N/A,0.0,0,0.0
ROKU,0.0,0.0,0.0,N/A,0.0,0,0.0
ROMA,0.0,0.0,0.0,N/A,0.0,0,0.0
ROOT,0.0,0.0,0.0,N/A,0.0,0,0.0
ROP,110.0,3.64,21.14,2026-07-07,0.91,0,0.0
ROST,77.0,1.78,23.18,2026-06-08,0.445,0,0.0
RPAY,0.0,0.0,0.0,N/A,0.0,0,0.0
RPD,0.0,0.0,0.0,N/A,0.0,0,0.0
RPGL,0.0,0.0,0.0,N/A,0.0,0,0.0
RPID,0.0,0.0,0.0,N/A,0.0,0,0.0
RPRX,171.0,0.94,47.11,2026-05-14,0.235,0,0.0
RR,0.0,0.0,0.0,N/A,0.0,0,0.0
RRBI,89.0,0.8,10.04,2026-06-07,0.25,0,0.0
RREV,0.0,0.0,0.0,N/A,0.0,0,0.0
RREVU,0.0,0.0,0.0,N/A,0.0,0,0.0
RRGB,0.0,0.0,0.0,N/A,0.0,0,0.0
RRR,183.0,1.04,32.9,2026-06-14,0.26,0,0.0
RSSS,0.0,0.0,0.0,N/A,0.0,0,0.0
RSVR,0.0,0.0,0.0,N/A,0.0,0,0.0
RSVRW,0.0,0.0,0.0,N/A,0.0,0,0.0
RTAC,0.0,0.0,0.0,N/A,0.0,0,0.0
RTACU,0.0,0.0,0.0,N/A,0.0,0,0.0
RTACW,0.0,0.0,0.0,N/A,0.0,0,0.0
RTB,0.0,0.0,0.0,N/A,0.0,0,0.0
RTH,93.0,0.0,0.0,N/A,2.421,0,0.0
RTXG,0.0,0.0,0.0,N/A,1.446,0,0.0
RTYY,0.0,0.0,0.0,N/A,0.228,0,0.0
RUBI,0.0,0.0,0.0,N/A,0.0,0,0.0
RUM,0.0,0.0,0.0,N/A,0.0,0,0.0
RUMBW,0.0,0.0,0.0,N/A,0.0,0,0.0
RUN,0.0,0.0,0.0,N/A,0.0,0,0.0
RUNN,57.0,0.0,0.0,N/A,0.185,0,0.0
RUSC,32.0,0.0,0.0,N/A,0.119,0,0.0
RUSHA,114.0,0.76,22.66,2026-05-11,0.19,0,0.0
RUSHB,118.0,0.76,22.66,2026-05-11,0.19,0,0.0
RVMD,0.0,0.0,0.0,N/A,0.0,0,0.0
RVMDW,0.0,0.0,0.0,N/A,0.0,0,0.0
RVNL,0.0,0.0,0.0,N/A,0.0,0,0.0
RVSB,143.0,0.08,34.78,2026-04-12,0.02,0,0.0
RVSN,0.0,0.0,0.0,N/A,0.0,0,0.0
RVSNW,0.0,0.0,0.0,N/A,0.0,0,0.0
RWAY,2150.0,1.35,150.54,2026-05-17,0.33,0,0.0
RWAYI,0.0,0.0,0.0,N/A,0.453,0,0.0
RWAYL,0.0,0.0,0.0,N/A,0.469,0,0.0
RWIN,0.0,0.0,0.0,N/A,0.0,0,0.0
RXRX,0.0,0.0,0.0,N/A,0.0,0,0.0
RXST,0.0,0.0,0.0,N/A,0.0,0,0.0
RXT,0.0,0.0,0.0,N/A,0.0,0,0.0
RYAAY,173.0,0.99,20.55,2026-01-15,0.454,0,0.0
RYET,0.0,0.0,0.0,N/A,0.0,0,0.0
RYM,0.0,0.0,0.0,N/A,0.0,0,0.0
RYOJ,0.0,0.0,0.0,N/A,0.0,0,0.0
RYTM,0.0,0.0,0.0,N/A,0.0,0,0.0
RZLT,0.0,0.0,0.0,N/A,0.0,0,0.0
RZLV,0.0,0.0,0.0,N/A,0.0,0,0.0
RZLVW,0.0,0.0,0.0,N/A,0.0,0,0.0
SAAQ,0.0,0.0,0.0,N/A,0.0,0,0.0
SAAQU,0.0,0.0,0.0,N/A,0.0,0,0.0
SABR,0.0,0.0,0.0,2020-03-18,0.14,0,0.0
SABS,0.0,0.0,0.0,N/A,0.0,0,0.0
SABSW,0.0,0.0,0.0,N/A,0.0,0,0.0
SAFT,540.0,3.68,86.52,2026-05-31,0.92,0,0.0
SAFX,0.0,0.0,0.0,N/A,0.0,0,0.0
SAGT,0.0,0.0,0.0,N/A,0.0,0,0.0
SAIA,0.0,0.0,0.0,N/A,0.0,0,0.0
SAIC,129.0,1.48,16.65,2026-07-09,0.37,0,0.0
SAIH,0.0,0.0,0.0,N/A,0.0,0,0.0
SAIHW,0.0,0.0,0.0,N/A,0.0,0,0.0
SAIL,0.0,0.0,0.0,N/A,0.0,0,0.0
SAMG,758.0,0.84,251.52,2026-06-11,0.21,0,0.0
SANA,0.0,0.0,0.0,N/A,0.0,0,0.0
SANG,0.0,0.0,0.0,2006-02-16,0.0,0,0.0
SANM,0.0,0.0,0.0,N/A,0.0,0,0.0
SARK,317.0,0.0,0.0,N/A,0.852,0,0.0
SATA,1342.0,13.0,0.0,2026-05-31,1.083,0,0.0
SATG,0.0,0.0,0.0,N/A,0.0,0,0.0
SATL,0.0,0.0,0.0,N/A,0.0,0,0.0
SATLW,0.0,0.0,0.0,N/A,0.0,0,0.0
SATS,0.0,0.0,0.0,N/A,0.0,0,0.0
SBAC,254.0,5.0,48.21,2026-05-21,1.25,0,0.0
SBC,0.0,0.0,0.0,N/A,0.0,0,0.0
SBCF,259.0,0.76,49.66,2026-06-14,0.19,0,0.0
SBCWW,0.0,0.0,0.0,N/A,0.0,0,0.0
SBET,0.0,0.0,0.0,N/A,0.0,0,0.0
SBFG,305.0,0.64,23.92,2026-05-14,0.16,0,0.0
SBFM,0.0,0.0,0.0,N/A,0.0,0,0.0
SBFMW,0.0,0.0,0.0,N/A,0.0,0,0.0
SBGI,739.0,1.0,103.09,2026-05-25,0.25,0,0.0
SBLK,379.0,1.03,46.4,2026-06-11,0.37,0,0.0
SBRA,664.0,1.2,190.48,2026-05-14,0.3,0,0.0
SBU,0.0,0.0,0.0,N/A,0.0,0,0.0
SBUX,259.0,2.48,187.79,2026-05-14,0.62,0,0.0
SCA,0.0,0.0,0.0,N/A,0.804,0,0.0
SCAG,0.0,0.0,0.0,N/A,0.0,0,0.0
SCAGW,0.0,0.0,0.0,N/A,0.0,0,0.0
SCDS,92.0,0.0,0.0,N/A,0.052,0,0.0
SCHL,190.0,0.8,33.2,2026-04-29,0.2,0,0.0
SCII,0.0,0.0,0.0,N/A,0.0,0,0.0
SCIIU,0.0,0.0,0.0,N/A,0.0,0,0.0
SCKT,0.0,0.0,0.0,N/A,0.0,0,0.0
SCLS,0.0,0.0,0.0,N/A,0.079,0,0.0
SCLX,0.0,0.0,0.0,N/A,0.0,0,0.0
SCLXW,0.0,0.0,0.0,N/A,0.0,0,0.0
SCNI,0.0,0.0,0.0,N/A,0.0,0,0.0
SCNX,0.0,0.0,0.0,2024-07-18,1.5,0,0.0
SCOR,0.0,0.0,0.0,N/A,0.0,0,0.0
SCPQ,0.0,0.0,0.0,N/A,0.0,0,0.0
SCPQU,0.0,0.0,0.0,N/A,0.0,0,0.0
SCSC,0.0,0.0,0.0,N/A,0.0,0,0.0
SCVL,364.0,0.62,45.93,2026-04-05,0.17,0,0.0
SCWO,0.0,0.0,0.0,N/A,0.0,0,0.0
SCYX,0.0,0.0,0.0,N/A,0.0,0,0.0
SCZ,295.0,0.0,0.0,N/A,1.497,0,0.0
SCZM,0.0,0.0,0.0,N/A,0.0,0,0.0
SDA,0.0,0.0,0.0,N/A,0.0,0,0.0
SDAWW,0.0,0.0,0.0,N/A,0.0,0,0.0
SDG,184.0,0.0,0.0,N/A,0.852,0,0.0
SDGR,0.0,0.0,0.0,N/A,0.0,0,0.0
SDHI,0.0,0.0,0.0,N/A,0.0,0,0.0
SDHIU,0.0,0.0,0.0,N/A,0.0,0,0.0
SDM,0.0,0.0,0.0,N/A,0.0,0,0.0
SDOT,0.0,0.0,0.0,N/A,0.0,0,0.0
SDSI,484.0,0.0,0.0,N/A,0.175,0,0.0
SDST,0.0,0.0,0.0,N/A,0.0,0,0.0
SDSTW,0.0,0.0,0.0,N/A,0.0,0,0.0
SDTY,2534.0,0.0,0.0,N/A,0.213,0,0.0
SDVY,97.0,0.0,0.0,N/A,0.098,0,0.0
SEAT,0.0,0.0,0.0,2021-10-27,4.6,0,0.0
SEATW,0.0,0.0,0.0,N/A,0.0,0,0.0
SEDG,0.0,0.0,0.0,N/A,0.0,0,0.0
SEED,0.0,0.0,0.0,N/A,0.0,0,0.0
SEEM,248.0,0.0,0.0,N/A,0.099,0,0.0
SEER,0.0,0.0,0.0,N/A,0.0,0,0.0
SEGG,0.0,0.0,0.0,N/A,0.0,0,0.0
SEIC,120.0,1.04,17.24,2026-06-07,0.52,0,0.0
SEIE,227.0,0.0,0.0,N/A,0.213,0,0.0
SEIS,37.0,0.0,0.0,N/A,0.013,0,0.0
SELF,568.0,0.29,170.59,2026-06-14,0.073,0,0.0
SELX,0.0,0.0,0.0,N/A,0.0,0,0.0
SEMY,0.0,0.0,0.0,N/A,0.303,0,0.0
SENEA,0.0,0.0,0.0,N/A,0.0,0,0.0
SENEB,0.0,0.0,0.0,1980-10-27,0.0,0,0.0
SENS,0.0,0.0,0.0,N/A,0.0,0,0.0
SEPN,0.0,0.0,0.0,N/A,0.0,0,0.0
SERA,0.0,0.0,0.0,N/A,0.0,0,0.0
SERV,0.0,0.0,0.0,N/A,0.0,0,0.0
SETM,123.0,0.0,0.0,N/A,0.453,0,0.0
SEV,0.0,0.0,0.0,N/A,0.0,0,0.0
SEVN,1319.0,1.12,130.48,2026-04-20,0.28,0,0.0
SEZL,0.0,0.0,0.0,N/A,0.0,0,0.0
SFBC,203.0,0.84,26.62,2026-05-10,0.21,0,0.0
SFD,486.0,1.25,41.34,2026-05-13,0.313,0,0.0
SFHG,0.0,0.0,0.0,N/A,0.0,0,0.0
SFIX,0.0,0.0,0.0,N/A,0.0,0,0.0
SFLO,84.0,0.0,0.0,N/A,0.058,0,0.0
SFM,0.0,0.0,0.0,N/A,0.0,0,0.0
SFNC,413.0,0.86,66.54,2026-06-14,0.215,0,0.0
SFST,0.0,0.0,0.0,N/A,0.0,0,0.0
SFWL,0.0,0.0,0.0,N/A,0.0,0,0.0
SGA,1072.0,1.0,2000.0,2026-05-21,0.25,0,0.0
SGC,444.0,0.56,98.25,2026-05-14,0.14,0,0.0
SGHT,0.0,0.0,0.0,N/A,0.0,0,0.0
SGLY,0.0,0.0,0.0,N/A,0.0,0,0.0
SGML,0.0,0.0,0.0,N/A,0.0,0,0.0
SGMT,0.0,0.0,0.0,N/A,0.0,0,0.0
SGP,0.0,0.0,0.0,N/A,0.0,0,0.0
SGRP,0.0,0.0,0.0,N/A,0.0,0,0.0
SGRY,0.0,0.0,0.0,N/A,0.0,0,0.0
SHAZ,0.0,0.0,0.0,N/A,0.0,0,0.0
SHBI,280.0,0.56,25.53,2026-06-02,0.14,0,0.0
SHC,0.0,0.0,0.0,N/A,0.0,0,0.0
SHEN,70.0,0.11,128.57,2025-11-06,0.11,0,0.0
SHFS,0.0,0.0,0.0,N/A,0.0,0,0.0
SHFSW,0.0,0.0,0.0,N/A,0.0,0,0.0
SHIM,0.0,0.0,0.0,N/A,0.0,0,0.0
SHIP,538.0,0.8,32.67,2026-03-26,0.2,0,0.0
SHLS,0.0,0.0,0.0,N/A,0.0,0,0.0
SHMD,0.0,0.0,0.0,N/A,0.0,0,0.0
SHMDW,0.0,0.0,0.0,N/A,0.0,0,0.0
SHOO,192.0,0.84,79.25,2026-06-07,0.21,0,0.0
SHOP,0.0,0.0,0.0,N/A,0.0,0,0.0
SHPH,0.0,0.0,0.0,N/A,0.0,0,0.0
SHPU,0.0,0.0,0.0,N/A,0.077,0,0.0
SHRY,168.0,0.0,0.0,N/A,0.116,0,0.0
SHY,371.0,0.0,0.0,N/A,0.243,0,0.0
SIBN,0.0,0.0,0.0,N/A,0.0,0,0.0
SIDU,0.0,0.0,0.0,N/A,0.0,0,0.0
SIEB,0.0,0.0,0.0,2016-10-10,0.2,0,0.0
SIFY,0.0,0.0,0.0,2019-05-23,0.102,0,0.0
SIGA,0.0,0.0,0.0,2026-04-06,0.6,0,0.0
SIGI,195.0,1.67,22.16,2026-05-14,0.43,0,0.0
SIGIP,712.0,1.15,0.0,2026-05-28,0.288,0,0.0
SILC,0.0,0.0,0.0,2017-03-22,1.0,0,0.0
SILO,0.0,0.0,0.0,N/A,0.0,0,0.0
SIMA,0.0,0.0,0.0,N/A,0.0,0,0.0
SIMAU,0.0,0.0,0.0,N/A,0.0,0,0.0
SIMAW,0.0,0.0,0.0,N/A,0.0,0,0.0
SIMO,65.0,2.0,39.62,2026-08-05,0.5,0,0.0
SINT,0.0,0.0,0.0,N/A,0.0,0,0.0
SION,0.0,0.0,0.0,N/A,0.0,0,0.0
SIRI,385.0,1.08,45.76,2026-05-10,0.27,0,0.0
SITM,0.0,0.0,0.0,N/A,0.0,0,0.0
SJ,0.0,0.0,0.0,N/A,0.0,0,0.0
SJCP,437.0,0.0,0.0,N/A,0.211,0,0.0
SJLD,396.0,0.0,0.0,N/A,0.24,0,0.0
SKBL,0.0,0.0,0.0,N/A,0.0,0,0.0
SKIN,0.0,0.0,0.0,N/A,0.0,0,0.0
SKK,0.0,0.0,0.0,N/A,0.0,0,0.0
SKOR,468.0,0.0,0.0,N/A,0.194,0,0.0
SKRE,31.0,0.0,0.0,N/A,0.023,0,0.0
SKWD,0.0,0.0,0.0,N/A,0.0,0,0.0
SKYA,0.0,0.0,0.0,N/A,0.0,0,0.0
SKYE,0.0,0.0,0.0,N/A,0.0,0,0.0
SKYQ,0.0,0.0,0.0,N/A,0.0,0,0.0
SKYT,0.0,0.0,0.0,N/A,0.0,0,0.0
SKYU,60.0,0.0,0.0,N/A,0.057,0,0.0
SKYW,0.0,0.0,0.0,2020-03-29,0.14,0,0.0
SKYX,0.0,0.0,0.0,N/A,0.0,0,0.0
SKYY,0.0,0.0,0.0,N/A,0.011,0,0.0
SLAB,0.0,0.0,0.0,N/A,0.0,0,0.0
SLDB,0.0,0.0,0.0,N/A,0.0,0,0.0
SLDE,0.0,0.0,0.0,N/A,0.0,0,0.0
SLDP,0.0,0.0,0.0,N/A,0.0,0,0.0
SLDPW,0.0,0.0,0.0,N/A,0.0,0,0.0
SLE,0.0,0.0,0.0,N/A,0.0,0,0.0
SLGB,0.0,0.0,0.0,N/A,0.0,0,0.0
SLGL,0.0,0.0,0.0,N/A,0.0,0,0.0
SLM,241.0,0.52,14.44,2026-06-03,0.13,0,0.0
SLMBP,794.0,5.96,0.0,2026-06-03,1.433,0,0.0
SLMT,0.0,0.0,0.0,N/A,0.0,0,0.0
SLN,0.0,0.0,0.0,N/A,0.0,0,0.0
SLNG,0.0,0.0,0.0,N/A,0.0,0,0.0
SLNH,0.0,0.0,0.0,2019-03-20,9.25,0,0.0
SLNHP,0.0,0.0,0.0,2022-09-15,0.188,0,0.0
SLP,0.0,0.0,0.0,2024-07-28,0.06,0,0.0
SLQD,428.0,0.0,0.0,N/A,0.184,0,0.0
SLRC,1193.0,1.54,100.0,2026-06-11,0.41,0,0.0
SLS,0.0,0.0,0.0,N/A,0.0,0,0.0
SLSN,0.0,0.0,0.0,N/A,0.0,0,0.0
SLVO,4602.0,0.0,0.0,N/A,4.725,0,0.0
SLVR,326.0,0.0,0.0,N/A,2.055,0,0.0
SLXN,0.0,0.0,0.0,N/A,0.0,0,0.0
SLXNW,0.0,0.0,0.0,N/A,0.0,0,0.0
SMBC,148.0,1.0,16.39,2026-05-14,0.25,0,0.0
SMCF,342.0,0.0,0.0,N/A,1.281,0,0.0
SMCI,0.0,0.0,0.0,N/A,0.0,0,0.0
SMCL,0.0,0.0,0.0,N/A,0.0,0,0.0
SMCO,90.0,0.0,0.0,N/A,0.27,0,0.0
SMCX,341.0,0.0,0.0,N/A,1.0,0,0.0
SMCZ,1891.0,0.0,0.0,N/A,1.181,0,0.0
SMH,18.0,0.0,0.0,N/A,1.105,0,0.0
SMHX,1.0,0.0,0.0,N/A,0.009,0,0.0
SMID,0.0,0.0,0.0,2019-12-18,0.055,0,0.0
SMMT,0.0,0.0,0.0,N/A,0.0,0,0.0
SMOM,0.0,0.0,0.0,N/A,0.042,0,0.0
SMPL,0.0,0.0,0.0,N/A,0.0,0,0.0
SMRI,97.0,0.0,0.0,N/A,0.066,0,0.0
SMSI,0.0,0.0,0.0,N/A,0.0,0,0.0
SMST,0.0,0.0,0.0,N/A,0.0,0,0.0
SMTC,0.0,0.0,0.0,1980-09-04,0.0,0,0.0
SMTI,0.0,0.0,0.0,N/A,0.0,0,0.0
SMTK,0.0,0.0,0.0,N/A,0.0,0,0.0
SMX,0.0,0.0,0.0,N/A,0.0,0,0.0
SMXT,0.0,0.0,0.0,N/A,0.0,0,0.0
SMXWW,0.0,0.0,0.0,N/A,0.0,0,0.0
SMYY,0.0,0.0,0.0,N/A,0.148,0,0.0
SNAG,0.0,0.0,0.0,N/A,0.0,0,0.0
SNAL,0.0,0.0,0.0,N/A,0.0,0,0.0
SNBR,0.0,0.0,0.0,N/A,0.0,0,0.0
SND,0.0,0.0,0.0,2026-04-21,0.1,0,0.0
SNDK,0.0,0.0,0.0,N/A,0.0,0,0.0
SNDL,0.0,0.0,0.0,N/A,0.0,0,0.0
SNDX,0.0,0.0,0.0,N/A,0.0,0,0.0
SNES,0.0,0.0,0.0,N/A,0.0,0,0.0
SNEX,0.0,0.0,0.0,N/A,0.0,0,0.0
SNFCA,0.0,0.0,0.0,N/A,0.0231,0,0.0
SNGX,0.0,0.0,0.0,N/A,0.0,0,0.0
SNOA,0.0,0.0,0.0,N/A,0.0,0,0.0
SNPS,0.0,0.0,0.0,N/A,0.0,0,0.0
SNSE,0.0,0.0,0.0,N/A,0.0,0,0.0
SNSR,39.0,0.0,0.0,N/A,0.15,0,0.0
SNT,0.0,0.0,0.0,2021-09-22,1.725,0,0.0
SNTG,0.0,0.0,0.0,N/A,0.0,0,0.0
SNTI,0.0,0.0,0.0,N/A,0.0,0,0.0
SNWV,0.0,0.0,0.0,N/A,0.0,0,0.0
SNY,571.0,2.42,97.73,2026-05-03,2.422,0,0.0
SNYR,0.0,0.0,0.0,N/A,0.0,0,0.0
SOBR,0.0,0.0,0.0,N/A,0.0,0,0.0
SOCA,0.0,0.0,0.0,N/A,0.0,0,0.0
SOCAU,0.0,0.0,0.0,N/A,0.0,0,0.0
SOCAW,0.0,0.0,0.0,N/A,0.0,0,0.0
SOCL,51.0,0.0,0.0,N/A,0.128,0,0.0
SOFA,0.0,0.0,0.0,N/A,0.052,0,0.0
SOFI,0.0,0.0,0.0,N/A,0.0,0,0.0
SOFX,3244.0,0.0,0.0,N/A,3.598,0,0.0
SOGP,0.0,0.0,0.0,2026-04-21,1.2,0,0.0
SOHU,0.0,0.0,0.0,N/A,0.0,0,0.0
SOLC,0.0,0.0,0.0,N/A,0.0,0,0.0
SOLS,35.0,0.3,6.33,2026-05-26,0.075,0,0.0
SOLT,454.0,0.0,0.0,N/A,0.058,0,0.0
SOLZ,343.0,0.0,0.0,N/A,0.015,0,0.0
SONM,0.0,0.0,0.0,N/A,0.0,0,0.0
SONO,0.0,0.0,0.0,N/A,0.0,0,0.0
SOPH,0.0,0.0,0.0,N/A,0.0,0,0.0
SORA,0.0,0.0,0.0,N/A,0.0,0,0.0
SORN,0.0,0.0,0.0,N/A,0.0,0,0.0
SORNU,0.0,0.0,0.0,N/A,0.0,0,0.0
SOTK,0.0,0.0,0.0,N/A,0.0,0,0.0
SOUN,0.0,0.0,0.0,N/A,0.0,0,0.0
SOUNW,0.0,0.0,0.0,N/A,0.0,0,0.0
SOUX,0.0,0.0,0.0,N/A,8.836,0,0.0
SOWG,0.0,0.0,0.0,N/A,0.0,0,0.0
SOXQ,28.0,0.0,0.0,N/A,0.071,0,0.0
SOXX,29.0,0.0,0.0,N/A,0.208,0,0.0
SPAI,0.0,0.0,0.0,N/A,0.0,0,0.0
SPAM,38.0,0.0,0.0,N/A,0.15,0,0.0
SPAQ,1536.0,0.0,0.0,N/A,15.131,0,0.0
SPBC,82.0,0.0,0.0,N/A,0.1,0,0.0
SPCB,0.0,0.0,0.0,N/A,0.0,0,0.0
SPCK,1626.0,0.0,0.0,N/A,0.486,0,0.0
SPCT,0.0,0.0,0.0,N/A,0.008,0,0.0
SPEG,0.0,0.0,0.0,N/A,0.0,0,0.0
SPEGU,0.0,0.0,0.0,N/A,0.0,0,0.0
SPFI,172.0,0.68,17.93,2026-04-26,0.17,0,0.0
SPHL,0.0,0.0,0.0,N/A,0.0,0,0.0
SPIT,0.0,0.0,0.0,N/A,1.863,0,0.0
SPKL,0.0,0.0,0.0,N/A,0.0,0,0.0
SPKLU,0.0,0.0,0.0,N/A,0.0,0,0.0
SPKLW,0.0,0.0,0.0,N/A,0.0,0,0.0
SPOG,0.0,0.0,0.0,N/A,0.0,0,0.0
SPOK,1181.0,1.25,211.86,2026-05-25,0.313,0,0.0
SPPL,0.0,0.0,0.0,N/A,0.0,0,0.0
SPRB,0.0,0.0,0.0,N/A,0.0,0,0.0
SPRC,0.0,0.0,0.0,N/A,0.0,0,0.0
SPRO,0.0,0.0,0.0,N/A,0.0,0,0.0
